hgnc_id	symbol	name	entrez_id	ensembl_gene_id	uniprot_ids
HGNC:1618	CCT5	chaperonin containing TCP1 subunit 5	22948	ENSG00000150753	P48643
HGNC:58210	CCT5-AS1	CCT5 antisense RNA 1		ENSG00000271980	
HGNC:35135	CCT5P1	chaperonin containing TCP1 subunit 5 pseudogene 1	402226	ENSG00000250444	
HGNC:35139	CCT5P2	chaperonin containing TCP1 subunit 5 pseudogene 2	390415	ENSG00000230584	
HGNC:1620	CCT6A	chaperonin containing TCP1 subunit 6A	908	ENSG00000146731	P40227
HGNC:1621	CCT6B	chaperonin containing TCP1 subunit 6B	10693	ENSG00000132141	Q92526
HGNC:33094	CCT6P1	chaperonin containing TCP1 subunit 6 pseudogene 1	643253	ENSG00000228409	
HGNC:35150	CCT6P2	chaperonin containing TCP1 subunit 6 pseudogene 2	391739	ENSG00000250526	
HGNC:35137	CCT6P3	chaperonin containing TCP1 subunit 6 pseudogene 3	643180	ENSG00000234585	
HGNC:35148	CCT6P4	chaperonin containing TCP1 subunit 6 pseudogene 4	100130481	ENSG00000232610	
HGNC:38608	CCT6P5	chaperonin containing TCP1 subunit 6 pseudogene 5	100463286		
HGNC:1622	CCT7	chaperonin containing TCP1 subunit 7	10574	ENSG00000135624	Q99832
HGNC:35149	CCT7P1	chaperonin containing TCP1 subunit 7 pseudogene 1	442267	ENSG00000217733	
HGNC:35134	CCT7P2	chaperonin containing TCP1 subunit 7 pseudogene 2	100288772	ENSG00000249958	
HGNC:1623	CCT8	chaperonin containing TCP1 subunit 8	10694	ENSG00000156261	P50990
HGNC:32153	CCT8L1P	chaperonin containing TCP1 subunit 8 like 1, pseudogene	155100	ENSG00000020219	A6NM43
HGNC:15553	CCT8L2	chaperonin containing TCP1 subunit 8 like 2	150160	ENSG00000198445	Q96SF2
HGNC:35144	CCT8P1	chaperonin containing TCP1 subunit 8 pseudogene 1	644131	ENSG00000226015	
HGNC:21691	CCZ1	CCZ1 vacuolar protein trafficking and biogenesis associated	51622	ENSG00000122674	P86791
HGNC:21717	CCZ1B	CCZ1B vacuolar protein trafficking and biogenesis associated	221960	ENSG00000146574	P86790
HGNC:55746	CCZ1P1	CCZ1 pseudogene 1	110440226	ENSG00000243554	
HGNC:1634	CD1A	CD1a molecule	909	ENSG00000158477	P06126
HGNC:1635	CD1B	CD1b molecule	910	ENSG00000158485	P29016
HGNC:1636	CD1C	CD1c molecule	911	ENSG00000158481	P29017
HGNC:1637	CD1D	CD1d molecule	912	ENSG00000158473	P15813
HGNC:1638	CD1E	CD1e molecule	913	ENSG00000158488	P15812
HGNC:1639	CD2	CD2 molecule	914	ENSG00000116824	P06729
HGNC:14258	CD2AP	CD2 associated protein	23607	ENSG00000198087	Q9Y5K6
HGNC:55263	CD2AP-DT	CD2AP divergent transcript	118732299	ENSG00000270761	
HGNC:1656	CD2BP2	CD2 cytoplasmic tail binding protein 2	10421	ENSG00000169217	O95400
HGNC:53029	CD2BP2-DT	CD2BP2 divergent transcript	101928707	ENSG00000260219	
HGNC:1673	CD3D	CD3 delta subunit of T-cell receptor complex	915	ENSG00000167286	P04234
HGNC:1674	CD3E	CD3 epsilon subunit of T-cell receptor complex	916	ENSG00000198851	P07766
HGNC:1675	CD3G	CD3 gamma subunit of T-cell receptor complex	917	ENSG00000160654	P09693
HGNC:1678	CD4	CD4 molecule	920	ENSG00000010610	P01730
HGNC:1685	CD5	CD5 molecule	921	ENSG00000110448	P06127
HGNC:1690	CD5L	CD5 molecule like	922	ENSG00000073754	O43866
HGNC:1691	CD6	CD6 molecule	923	ENSG00000013725	P30203
HGNC:1695	CD7	CD7 molecule	924	ENSG00000173762	P09564
HGNC:1706	CD8A	CD8 subunit alpha	925	ENSG00000153563	P01732
HGNC:1707	CD8B	CD8 subunit beta	926	ENSG00000172116	P10966
HGNC:1708	CD8B2	CD8B family member 2	927	ENSG00000254126	A6NJW9
HGNC:1709	CD9	CD9 molecule	928	ENSG00000010278	P21926
HGNC:1628	CD14	CD14 molecule	929	ENSG00000170458	P08571
HGNC:1633	CD19	CD19 molecule	930	ENSG00000177455	P15391
HGNC:1643	CD22	CD22 molecule	933	ENSG00000012124	P20273
HGNC:1645	CD24	CD24 molecule	100133941	ENSG00000272398	P25063
HGNC:1646	CD24P1	CD24 molecule pseudogene 1	935	ENSG00000236500	
HGNC:1647	CD24P2	CD24 molecule pseudogene 2	936	ENSG00000261333	
HGNC:1648	CD24P3	CD24 molecule pseudogene 3	937		
HGNC:1649	CD24P4	CD24 molecule pseudogene 4	938	ENSG00000185275	
HGNC:56381	CD24P5	CD24 pseudogene 5	127379728	ENSG00000237566	
HGNC:11922	CD27	CD27 molecule	939	ENSG00000139193	P26842
HGNC:43896	CD27-AS1	CD27 antisense RNA 1	678655	ENSG00000215039	
HGNC:1653	CD28	CD28 molecule	940	ENSG00000178562	P10747
HGNC:1659	CD33	CD33 molecule	945	ENSG00000105383	P20138
HGNC:1662	CD34	CD34 molecule	947	ENSG00000174059	P28906
HGNC:1663	CD36	CD36 molecule (CD36 blood group)	948	ENSG00000135218	P16671
HGNC:1666	CD37	CD37 molecule	951	ENSG00000104894	P11049
HGNC:1667	CD38	CD38 molecule	952	ENSG00000004468	P28907
HGNC:11919	CD40	CD40 molecule	958	ENSG00000101017	P25942
HGNC:11935	CD40LG	CD40 ligand	959	ENSG00000102245	P29965
HGNC:1681	CD44	CD44 molecule (IN blood group)	960	ENSG00000026508	P16070
HGNC:40133	CD44-AS1	CD44 antisense RNA 1	109729172	ENSG00000255443	
HGNC:56175	CD44-DT	CD44 divergent transcript	100507144	ENSG00000255521	
HGNC:6953	CD46	CD46 molecule	4179	ENSG00000117335	P15529
HGNC:6959	CD46P1	CD46 molecule pseudogene 1	4182	ENSG00000244703	
HGNC:1682	CD47	CD47 molecule	961	ENSG00000196776	Q08722
HGNC:1683	CD48	CD48 molecule	962	ENSG00000117091	P09326
HGNC:1804	CD52	CD52 molecule	1043	ENSG00000169442	P31358
HGNC:1686	CD53	CD53 molecule	963	ENSG00000143119	P19397
HGNC:2665	CD55	CD55 molecule (Cromer blood group)	1604	ENSG00000196352	P08174
HGNC:1688	CD58	CD58 molecule	965	ENSG00000116815	P19256
HGNC:1689	CD59	CD59 molecule (CD59 blood group)	966	ENSG00000085063	P13987
HGNC:1692	CD63	CD63 molecule	967	ENSG00000135404	P08962
HGNC:55455	CD63-AS1	CD63 antisense RNA 1	105369779	ENSG00000258056	
HGNC:1693	CD68	CD68 molecule	968	ENSG00000129226	P34810
HGNC:1694	CD69	CD69 molecule	969	ENSG00000110848	Q07108
HGNC:11937	CD70	CD70 molecule	970	ENSG00000125726	P32970
HGNC:1696	CD72	CD72 molecule	971	ENSG00000137101	P21854
HGNC:1697	CD74	CD74 molecule	972	ENSG00000019582	P04233
HGNC:1698	CD79A	CD79a molecule	973	ENSG00000105369	P11912
HGNC:1699	CD79B	CD79b molecule	974	ENSG00000007312	P40259
HGNC:1700	CD80	CD80 molecule	941	ENSG00000121594	P33681
HGNC:1701	CD81	CD81 molecule	975	ENSG00000110651	P60033
HGNC:49384	CD81-AS1	CD81 antisense RNA 1	101927682	ENSG00000238184	
HGNC:6210	CD82	CD82 molecule	3732	ENSG00000085117	P27701
HGNC:56287	CD82-AS1	CD82 antisense RNA 1	126568847	ENSG00000254693	
HGNC:1703	CD83	CD83 molecule	9308	ENSG00000112149	Q01151
HGNC:13946	CD83P1	CD83 molecule pseudogene 1	100128240	ENSG00000219738	
HGNC:1704	CD84	CD84 molecule	8832	ENSG00000066294	Q9UIB8
HGNC:58385	CD84-AS1	CD84 antisense RNA 1	105371468	ENSG00000234425	
HGNC:55159	CD84P1	CD84 pseudogene 1	118568807	ENSG00000224978	
HGNC:1705	CD86	CD86 molecule	942	ENSG00000114013	P42081
HGNC:15855	CD93	CD93 molecule	22918	ENSG00000125810	Q9NPY3
HGNC:16892	CD96	CD96 molecule	10225	ENSG00000153283	P40200
HGNC:7082	CD99	CD99 molecule (Xg blood group)	4267	ENSG00000002586	P14209
HGNC:18237	CD99L2	CD99 molecule like 2	83692	ENSG00000102181	Q8TCZ2
HGNC:7083	CD99P1	CD99 molecule pseudogene 1	401577	ENSG00000223773	
HGNC:5949	CD101	CD101 molecule	9398	ENSG00000134256	Q93033
HGNC:55665	CD101-AS1	CD101 antisense RNA 1	101929099	ENSG00000236137	
HGNC:21685	CD109	CD109 molecule	135228	ENSG00000156535	Q6YHK3
HGNC:55765	CD109-AS1	CD109 antisense RNA 1	101928489	ENSG00000231652	
HGNC:1630	CD151	CD151 molecule (Raph blood group)	977	ENSG00000177697	P48509
HGNC:17013	CD160	CD160 molecule	11126	ENSG00000117281	O95971
HGNC:1631	CD163	CD163 molecule	9332	ENSG00000177575	Q86VB7
HGNC:30375	CD163L1	CD163 molecule like 1	283316	ENSG00000177675	Q9NR16
HGNC:1632	CD164	CD164 molecule	8763	ENSG00000135535	Q04900
HGNC:32043	CD164L2	CD164 molecule like 2	388611	ENSG00000174950	Q6UWJ8
HGNC:30072	CD177	CD177 molecule	57126	ENSG00000204936	Q8N6Q3
HGNC:34508	CD177P1	CD177 molecule pseudogene 1	653579	ENSG00000204933	
HGNC:6726	CD180	CD180 molecule	4064	ENSG00000134061	Q99467
HGNC:7203	CD200	CD200 molecule	4345	ENSG00000091972	P41217
HGNC:55196	CD200LP	CD200 like, pseudogene	125775242	ENSG00000283669	
HGNC:24235	CD200R1	CD200 receptor 1	131450	ENSG00000163606	Q8TD46
HGNC:24665	CD200R1L	CD200 receptor 1 like	344807	ENSG00000206531	Q6Q8B3
HGNC:54071	CD200R1L-AS1	CD200R1L antisense RNA 1	100129297	ENSG00000242770	
HGNC:56477	CD200R1P1	CD200R1 pseudogene 1	127379738	ENSG00000289742	
HGNC:17935	CD207	CD207 molecule	50489	ENSG00000116031	Q9UJ71
HGNC:1641	CD209	CD209 molecule	30835	ENSG00000090659	Q9NNX6
HGNC:16961	CD226	CD226 molecule	10666	ENSG00000150637	Q15762
HGNC:18171	CD244	CD244 molecule	51744	ENSG00000122223	Q9BZW8
HGNC:1677	CD247	CD247 molecule	919	ENSG00000198821	P20963
HGNC:18219	CD248	CD248 molecule	57124	ENSG00000174807	Q9HCU0
HGNC:17635	CD274	CD274 molecule	29126	ENSG00000120217	Q9NZQ7
HGNC:19137	CD276	CD276 molecule	80381	ENSG00000103855	Q5ZPR3
HGNC:19319	CD300A	CD300a molecule	11314	ENSG00000167851	Q9UGN4
HGNC:19320	CD300C	CD300c molecule	10871	ENSG00000167850	Q08708
HGNC:28874	CD300E	CD300e molecule	342510	ENSG00000186407	Q496F6
HGNC:52292	CD300H	CD300H molecule (gene/pseudogene)	100130520	ENSG00000284690	A0A0K2S4Q6
HGNC:30811	CD300LB	CD300 molecule like family member b	124599	ENSG00000178789	A8K4G0
HGNC:16848	CD300LD	CD300 molecule like family member d	100131439	ENSG00000204345	Q6UXZ3
HGNC:26480	CD300LD-AS1	CD300LD antisense RNA 1	146723	ENSG00000182352	Q96MU5
HGNC:29883	CD300LF	CD300 molecule like family member f	146722	ENSG00000186074	Q8TDQ1
HGNC:30455	CD300LG	CD300 molecule like family member g	146894	ENSG00000161649	Q6UXG3
HGNC:30843	CD302	CD302 molecule	9936	ENSG00000241399	Q8IX05
HGNC:16692	CD320	CD320 molecule	51293	ENSG00000167775	Q9NPF0
HGNC:1712	CDA	cytidine deaminase	978	ENSG00000158825	P32320
HGNC:20299	CDADC1	cytidine and dCMP deaminase domain containing 1	81602	ENSG00000102543	Q9BWV3
HGNC:1713	CDAN1	codanin 1	146059	ENSG00000140326	Q8IWY9
HGNC:1743	CDC5L	cell division cycle 5 like	988	ENSG00000096401	Q99459
HGNC:1744	CDC6	cell division cycle 6	990	ENSG00000094804	Q99741
HGNC:1745	CDC7	cell division cycle 7	8317	ENSG00000097046	O00311
HGNC:1718	CDC14A	cell division cycle 14A	8556	ENSG00000079335	Q9UNH5
HGNC:1719	CDC14B	cell division cycle 14B	8555	ENSG00000081377	O60729
HGNC:22427	CDC14C	cell division cycle 14C	168448	ENSG00000218305	A4D256
HGNC:1720	CDC16	cell division cycle 16	8881	ENSG00000130177	Q13042
HGNC:1723	CDC20	cell division cycle 20	991	ENSG00000117399	Q12834
HGNC:55681	CDC20-DT	CDC20 divergent transcript	105378687	ENSG00000234694	
HGNC:24222	CDC20B	cell division cycle 20B	166979	ENSG00000164287	Q86Y33
HGNC:29487	CDC20P1	cell division cycle 20 pseudogene 1	157956	ENSG00000231007	
HGNC:1724	CDC23	cell division cycle 23	8697	ENSG00000094880	Q9UJX2
HGNC:1725	CDC25A	cell division cycle 25A	993	ENSG00000164045	P30304
HGNC:1726	CDC25B	cell division cycle 25B	994	ENSG00000101224	P30305
HGNC:1727	CDC25C	cell division cycle 25C	995	ENSG00000158402	P30307
HGNC:17839	CDC26	cell division cycle 26	246184	ENSG00000176386	Q8NHZ8
HGNC:22770	CDC26P1	cell division cycle 26 pseudogene 1	729948	ENSG00000238072	
HGNC:1728	CDC27	cell division cycle 27	996	ENSG00000004897	P30260
HGNC:38091	CDC27P1	cell division cycle 27 pseudogene 1	647696	ENSG00000233786	
HGNC:38092	CDC27P2	cell division cycle 27 pseudogene 2	100130277	ENSG00000237447	
HGNC:51754	CDC27P3	cell division cycle 27 pseudogene 3	102723416	ENSG00000283005	
HGNC:51753	CDC27P4	cell division cycle 27 pseudogene 4	102723498		
HGNC:51755	CDC27P5	cell division cycle 27 pseudogene 5	647654		
HGNC:51756	CDC27P6	cell division cycle 27 pseudogene 6	649620		
HGNC:51757	CDC27P7	cell division cycle 27 pseudogene 7	102723711		
HGNC:51758	CDC27P8	cell division cycle 27 pseudogene 8	100288806		
HGNC:51759	CDC27P9	cell division cycle 27 pseudogene 9	102723570		
HGNC:51760	CDC27P10	cell division cycle 27 pseudogene 10	102723584		
HGNC:51761	CDC27P11	cell division cycle 27 pseudogene 11	102723603		
HGNC:1734	CDC34	cell division cycle 34, ubiquitin conjugating enzyme	997	ENSG00000099804	P49427
HGNC:1735	CDC37	cell division cycle 37, HSP90 cochaperone	11140	ENSG00000105401	Q16543
HGNC:17179	CDC37L1	cell division cycle 37 like 1, HSP90 cochaperone	55664	ENSG00000106993	Q7L3B6
HGNC:49735	CDC37L1-DT	CDC37L1 divergent transcript	101929351	ENSG00000273061	
HGNC:34406	CDC37P1	cell division cycle 37 pseudogene 1	390688	ENSG00000259982	
HGNC:35453	CDC37P2	cell division cycle 37 pseudogene 2	647015	ENSG00000261089	
HGNC:17350	CDC40	cell division cycle 40	51362	ENSG00000168438	O60508
HGNC:1736	CDC42	cell division cycle 42	998	ENSG00000070831	P60953
HGNC:54314	CDC42-AS1	CDC42 antisense RNA 1	112268223	ENSG00000285752	
HGNC:41317	CDC42-IT1	CDC42 intronic transcript 1	100874292	ENSG00000230068	
HGNC:1737	CDC42BPA	CDC42 binding protein kinase alpha	8476	ENSG00000143776	Q5VT25
HGNC:1738	CDC42BPB	CDC42 binding protein kinase beta	9578	ENSG00000198752	Q9Y5S2
HGNC:29829	CDC42BPG	CDC42 binding protein kinase gamma	55561	ENSG00000171219	Q6DT37
HGNC:17014	CDC42EP1	CDC42 effector protein 1	11135	ENSG00000128283	Q00587
HGNC:16263	CDC42EP2	CDC42 effector protein 2	10435	ENSG00000149798	O14613
HGNC:16943	CDC42EP3	CDC42 effector protein 3	10602	ENSG00000163171	Q9UKI2
HGNC:56370	CDC42EP3-AS1	CDC42EP3 antisense RNA 1	127379718	ENSG00000236213	
HGNC:49673	CDC42EP3P1	CDC42 effector protein 3 pseudogene 1	100128845	ENSG00000268992	
HGNC:17147	CDC42EP4	CDC42 effector protein 4	23580	ENSG00000179604	Q9H3Q1
HGNC:17408	CDC42EP5	CDC42 effector protein 5	148170	ENSG00000167617	Q6NZY7
HGNC:16339	CDC42P1	CDC42 pseudogene 1	170503	ENSG00000234933	
HGNC:33952	CDC42P2	CDC42 pseudogene 2	643336	ENSG00000234844	
HGNC:44427	CDC42P3	CDC42 pseudogene 3	100128627	ENSG00000253971	
HGNC:44428	CDC42P4	CDC42 pseudogene 4	100131440	ENSG00000249965	
HGNC:44429	CDC42P5	CDC42 pseudogene 5	100507354	ENSG00000253439	
HGNC:44430	CDC42P6	CDC42 pseudogene 6	643751	ENSG00000237350	
HGNC:56410	CDC42P7	CDC42 pseudogene 7	101409262	ENSG00000237982	
HGNC:17719	CDC42SE1	CDC42 small effector 1	56882	ENSG00000197622	Q9NRR8
HGNC:18547	CDC42SE2	CDC42 small effector 2	56990	ENSG00000158985	Q9NRR3
HGNC:1739	CDC45	cell division cycle 45	8318	ENSG00000093009	O75419
HGNC:16783	CDC73	cell division cycle 73	79577	ENSG00000134371	Q6P1J9
HGNC:16827	CDC123	cell division cycle 123	8872	ENSG00000151465	O75794
HGNC:14623	CDCA2	cell division cycle associated 2	157313	ENSG00000184661	Q69YH5
HGNC:14624	CDCA3	cell division cycle associated 3	83461	ENSG00000111665	Q99618
HGNC:56264	CDCA3P1	CDCA3 pseudogene 1	125775241	ENSG00000225314	
HGNC:14625	CDCA4	cell division cycle associated 4	55038	ENSG00000170779	Q9BXL8
HGNC:49770	CDCA4P1	cell division cycle associated 4 pseudogene 1	100420502	ENSG00000229029	
HGNC:49771	CDCA4P2	cell division cycle associated 4 pseudogene 2	100129348	ENSG00000224466	
HGNC:49772	CDCA4P3	cell division cycle associated 4 pseudogene 3	100420558	ENSG00000226289	
HGNC:49773	CDCA4P4	cell division cycle associated 4 pseudogene 4	100188945	ENSG00000234219	
HGNC:14626	CDCA5	cell division cycle associated 5	113130	ENSG00000146670	Q96FF9
HGNC:14628	CDCA7	cell division cycle associated 7	83879	ENSG00000144354	Q9BWT1
HGNC:30777	CDCA7L	cell division cycle associated 7 like	55536	ENSG00000164649	Q96GN5
HGNC:56918	CDCA7P1	CDCA7 pseudogene 1	442172	ENSG00000270935	
HGNC:56919	CDCA7P2	CDCA7 pseudogene 2	100129601	ENSG00000235707	
HGNC:14629	CDCA8	cell division cycle associated 8	55143	ENSG00000134690	Q53HL2
HGNC:24357	CDCP1	CUB domain containing protein 1	64866	ENSG00000163814	Q9H5V8
HGNC:27297	CDCP2	CUB domain containing protein 2	200008	ENSG00000157211	Q5VXM1
HGNC:1748	CDH1	cadherin 1	999	ENSG00000039068	P12830
HGNC:1759	CDH2	cadherin 2	1000	ENSG00000170558	P19022
HGNC:40138	CDH2-AS1	CDH2 antisense RNA 1		ENSG00000227279	
HGNC:1762	CDH3	cadherin 3	1001	ENSG00000062038	P22223
HGNC:56084	CDH3-AS1	CDH3 antisense RNA 1	123706523	ENSG00000260577	
HGNC:1763	CDH4	cadherin 4	1002	ENSG00000179242	P55283
HGNC:40139	CDH4-AS1	CDH4 antisense RNA 1		ENSG00000225106	
HGNC:58218	CDH4-AS2	CDH4 antisense RNA 2	100128310	ENSG00000179253	
HGNC:1764	CDH5	cadherin 5	1003	ENSG00000179776	P33151
HGNC:1765	CDH6	cadherin 6	1004	ENSG00000113361	P55285
HGNC:1766	CDH7	cadherin 7	1005	ENSG00000081138	Q9ULB5
HGNC:1767	CDH8	cadherin 8	1006	ENSG00000150394	P55286
HGNC:55399	CDH8-AS1	CDH8 antisense RNA 1	119863871	ENSG00000260115	
HGNC:1768	CDH9	cadherin 9	1007	ENSG00000113100	Q9ULB4
HGNC:1749	CDH10	cadherin 10	1008	ENSG00000040731	Q9Y6N8
HGNC:1750	CDH11	cadherin 11	1009	ENSG00000140937	P55287
HGNC:1751	CDH12	cadherin 12	1010	ENSG00000154162	P55289
HGNC:37698	CDH12P1	cadherin 12 pseudogene 1	100093625	ENSG00000254335	
HGNC:1752	CDH12P2	cadherin 12 pseudogene 2	1011	ENSG00000249230	
HGNC:37699	CDH12P3	cadherin 12 pseudogene 3	100093624	ENSG00000253492	
HGNC:37700	CDH12P4	cadherin 12 pseudogene 4	100093626	ENSG00000253900	
HGNC:1753	CDH13	cadherin 13	1012	ENSG00000140945	P55290
HGNC:55989	CDH13-AS1	CDH13 antisense RNA 1	105371368	ENSG00000261410	
HGNC:56243	CDH13-AS2	CDH13 antisense RNA 2	102724163	ENSG00000260228	
HGNC:1754	CDH15	cadherin 15	1013	ENSG00000129910	P55291
HGNC:1755	CDH16	cadherin 16	1014	ENSG00000166589	O75309
HGNC:1756	CDH17	cadherin 17	1015	ENSG00000079112	Q12864
HGNC:1757	CDH18	cadherin 18	1016	ENSG00000145526	Q13634
HGNC:53088	CDH18-AS1	CDH18 antisense RNA 1	102725105	ENSG00000249854	
HGNC:1758	CDH19	cadherin 19	28513	ENSG00000071991	Q9H159
HGNC:1760	CDH20	cadherin 20	28316	ENSG00000101542	Q9HBT6
HGNC:13251	CDH22	cadherin 22	64405	ENSG00000149654	Q9UJ99
HGNC:13733	CDH23	cadherin related 23	64072	ENSG00000107736	Q9H251
HGNC:31433	CDH23-AS1	CDH23 antisense RNA 1	102723377	ENSG00000223817	
HGNC:14265	CDH24	cadherin 24	64403	ENSG00000139880	Q86UP0
HGNC:15902	CDH26	cadherin 26	60437	ENSG00000124215	Q8IXH8
HGNC:14550	CDHR1	cadherin related family member 1	92211	ENSG00000148600	Q96JP9
HGNC:18231	CDHR2	cadherin related family member 2	54825	ENSG00000074276	Q9BYE9
HGNC:26308	CDHR3	cadherin related family member 3	222256	ENSG00000128536	Q6ZTQ4
HGNC:34527	CDHR4	cadherin related family member 4	389118	ENSG00000187492	A6H8M9
HGNC:7521	CDHR5	cadherin related family member 5	53841	ENSG00000099834	Q9HBB8
HGNC:53741	CDHR17P	cadherin related family member 17, pseudogene	127566420	ENSG00000233491	
HGNC:53742	CDHR18P	cadherin related family member 18, pseudogene	100130345	ENSG00000224479	
HGNC:26929	CDIN1	CDAN1 interacting nuclease 1	84529	ENSG00000186073	Q9Y2V0
HGNC:13234	CDIP1	cell death inducing p53 target 1	29965	ENSG00000089486	Q9H305
HGNC:1769	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	10423	ENSG00000103502	O14735
HGNC:48609	CDIPTOSP	CDIP transferase opposite strand, pseudogene	440356	ENSG00000214725	P0DO92
HGNC:1722	CDK1	cyclin dependent kinase 1	983	ENSG00000170312	P06493
HGNC:1771	CDK2	cyclin dependent kinase 2	1017	ENSG00000123374	P24941
HGNC:14002	CDK2AP1	cyclin dependent kinase 2 associated protein 1	8099	ENSG00000111328	O14519
HGNC:56493	CDK2AP1P1	CDK2AP1 pseudogene 1	107986120	ENSG00000240774	
HGNC:30833	CDK2AP2	cyclin dependent kinase 2 associated protein 2	10263	ENSG00000167797	O75956
HGNC:38492	CDK2AP2P1	cyclin dependent kinase 2 associated protein 2 pseudogene 1	100289027	ENSG00000278647	
HGNC:38493	CDK2AP2P2	cyclin dependent kinase 2 associated protein 2 pseudogene 2	107133486	ENSG00000237451	
HGNC:38494	CDK2AP2P3	cyclin dependent kinase 2 associated protein 2 pseudogene 3	401525	ENSG00000226020	
HGNC:1772	CDK3	cyclin dependent kinase 3	1018	ENSG00000250506	Q00526
HGNC:1773	CDK4	cyclin dependent kinase 4	1019	ENSG00000135446	P11802
HGNC:19040	CDK4P1	cyclin dependent kinase 4 pseudogene 1	359941	ENSG00000225036	
HGNC:1774	CDK5	cyclin dependent kinase 5	1020	ENSG00000164885	Q00535
HGNC:21261	CDK5P1	cyclin dependent kinase 5 pseudogene 1	392265	ENSG00000235165	
HGNC:1775	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1	8851	ENSG00000176749	Q15078
HGNC:1776	CDK5R2	cyclin dependent kinase 5 regulatory subunit 2	8941	ENSG00000171450	Q13319
HGNC:55677	CDK5R2-AS1	CDK5R2 antisense RNA 1	121847983	ENSG00000235024	
HGNC:15880	CDK5RAP1	CDK5RAP1 mitochondrial tRNA methylthiotransferase	51654	ENSG00000101391	Q96SZ6
HGNC:18672	CDK5RAP2	CDK5 regulatory subunit associated protein 2	55755	ENSG00000136861	Q96SN8
HGNC:18673	CDK5RAP3	CDK5 regulatory subunit associated protein 3	80279	ENSG00000108465	Q96JB5
HGNC:56953	CDK5RAP3P1	CDK5RAP3 pseudogene 1	149935	ENSG00000224628	
HGNC:1777	CDK6	cyclin dependent kinase 6	1021	ENSG00000105810	Q00534
HGNC:40141	CDK6-AS1	CDK6 antisense RNA 1	101927497	ENSG00000237819	
HGNC:1778	CDK7	cyclin dependent kinase 7	1022	ENSG00000134058	P50613
HGNC:18614	CDK7P1	cyclin dependent kinase 7 pseudogene 1	220786	ENSG00000213194	
HGNC:1779	CDK8	cyclin dependent kinase 8	1024	ENSG00000132964	P49336
HGNC:18995	CDK8P1	cyclin dependent kinase 8 pseudogene 1	100419916	ENSG00000230044	
HGNC:52296	CDK8P2	cyclin dependent kinase 8 pseudogene 2	100287419	ENSG00000227368	
HGNC:1780	CDK9	cyclin dependent kinase 9	1025	ENSG00000136807	P50750
HGNC:1770	CDK10	cyclin dependent kinase 10	8558	ENSG00000185324	Q15131
HGNC:1730	CDK11A	cyclin dependent kinase 11A	728642	ENSG00000008128	Q9UQ88
HGNC:1729	CDK11B	cyclin dependent kinase 11B	984	ENSG00000248333	P21127
HGNC:24224	CDK12	cyclin dependent kinase 12	51755	ENSG00000167258	Q9NYV4
HGNC:1733	CDK13	cyclin dependent kinase 13	8621	ENSG00000065883	Q14004
HGNC:55407	CDK13-DT	CDK13 divergent transcript	112267983	ENSG00000259826	
HGNC:8883	CDK14	cyclin dependent kinase 14	5218	ENSG00000058091	O94921
HGNC:14434	CDK15	cyclin dependent kinase 15	65061	ENSG00000138395	Q96Q40
HGNC:8749	CDK16	cyclin dependent kinase 16	5127	ENSG00000102225	Q00536
HGNC:8750	CDK17	cyclin dependent kinase 17	5128	ENSG00000059758	Q00537
HGNC:8751	CDK18	cyclin dependent kinase 18	5129	ENSG00000117266	Q07002
HGNC:19338	CDK19	cyclin dependent kinase 19	23097	ENSG00000155111	Q9BWU1
HGNC:21420	CDK20	cyclin dependent kinase 20	23552	ENSG00000156345	Q8IZL9
HGNC:21050	CDKAL1	CDKAL1 threonylcarbamoyladenosine tRNA methylthiotransferase	54901	ENSG00000145996	Q5VV42
HGNC:1781	CDKL1	cyclin dependent kinase like 1	8814	ENSG00000100490	Q00532
HGNC:1782	CDKL2	cyclin dependent kinase like 2	8999	ENSG00000138769	Q92772
HGNC:15483	CDKL3	cyclin dependent kinase like 3	51265	ENSG00000006837	Q8IVW4
HGNC:19287	CDKL4	cyclin dependent kinase like 4	344387	ENSG00000205111	Q5MAI5
HGNC:11411	CDKL5	cyclin dependent kinase like 5	6792	ENSG00000008086	O76039
HGNC:1784	CDKN1A	cyclin dependent kinase inhibitor 1A	1026	ENSG00000124762	P38936
